"id","label","isoCode_639_3","label_type_id","temp_entity_id","end_date","end_date_written","end_end_date","end_start_date","start_date","start_date_written","start_end_date","start_start_date","name"
9812,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung für Bildungsplanung und Schulentwicklung,deu,67,52797,,,,,,,,,alternative name
9813,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung für Internationale Beziehungen und Austausch,deu,67,52797,,,,,,,,,alternative name
9814,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Erwachsenenbildung,deu,67,52797,,,,,,,,,alternative name
9815,Österreich. Bundesministerium für Unterricht und Kunst. Zentrale Arbeitsgruppe Politische Bildung,deu,67,52797,,,,,,,,,alternative name
9816,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Präsidium (18),deu,67,52797,,,,,,,,,alternative name
9817,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Leibeserziehung und Schulsport,deu,67,52797,,,,,,,,,alternative name
9818,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung für das Schulische Internatswesen,deu,67,52797,,,,,,,,,alternative name
9819,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Bildungsplanung und Schulentwicklung,deu,67,52797,,,,,,,,,alternative name
9820,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Sport,deu,67,52797,,,,,,,,,alternative name
9821,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Präs. (18),deu,67,52797,,,,,,,,,alternative name
9822,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Präsidium (14),deu,67,52797,,,,,,,,,alternative name
9823,Ministero per l'Istruzione e per l'Arte (Österreich),deu,67,52797,,,,,,,,,alternative name
9824,Österreich. Bundesministerium für Unterricht und Sport,deu,67,52797,,,,,,,,,alternative name
9825,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung für Mädchen- und Frauenbildung,deu,67,52797,,,,,,,,,alternative name
9826,Österreich. Bundesministerium für Unterricht und Kunst. Abt. Präs. (3),deu,67,52797,,,,,,,,,alternative name
9827,Österreich. Bundesministerium für Unterricht und Kunst. Abt. Präs. (14),deu,67,52797,,,,,,,,,alternative name
9828,Bundesminister für Unterricht und Kunst (Österreich),deu,67,52797,,,,,,,,,alternative name
9829,Österreich. Bundesministerium für Unterricht und Kunst. Pädagogische Abteilung für das Allgemeinbildende Höhere Schulwesen,deu,67,52797,,,,,,,,,alternative name
9830,Österreich. Bundesministerium für Unterricht und Kunst. Arbeitsgruppe MUT - Mädchen und Technik,deu,67,52797,,,,,,,,,alternative name
9831,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung für Außerschulische Jugenderziehung,deu,67,52797,,,,,,,,,alternative name
9832,Österreich. Bundesministerium für Unterricht und Kunst. Präsidialsektion,deu,67,52797,,,,,,,,,alternative name
9833,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Bildungsökonomie und Statistik,deu,67,52797,,,,,,,,,alternative name
9834,Österreich. Bundesministerium für Unterricht und Kunst. Abteilung (Z),deu,67,52797,,,,,,,,,alternative name
9835,Österreich. Bundesministerium für Unterricht und Kunst. Gruppe (1 A),deu,67,52797,,,,,,,,,alternative name
9836,Österreich. Ministero per l'Istruzione e per l'Arte,deu,67,52797,,,,,,,,,alternative name
9837,"Bundesministerium für Unterricht, Kunst und Sport (Österreich)",deu,67,52798,,,,,,,,,alternative name
9838,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung (1 12A)",deu,67,52798,,,,,,,,,alternative name
9839,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung (1 1)",deu,67,52798,,,,,,,,,alternative name
9840,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung für Politische Bildung",deu,67,52798,,,,,,,,,alternative name
9841,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung Erwachsenenbildung",deu,67,52798,,,,,,,,,alternative name
9842,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung (5 7)",deu,67,52798,,,,,,,,,alternative name
9843,"Österreich. Bundesministerium für Unterricht, Kunst und Sport. Abteilung (1 5)",deu,67,52798,,,,,,,,,alternative name
9844,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Medien-Service,deu,67,52804,,,,,,,,,alternative name
9845,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Zentrale Arbeitsgruppe,deu,67,52804,,,,,,,,,alternative name
9846,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (2 5),deu,67,52804,,,,,,,,,alternative name
9847,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Leibeserziehung und Sportlehrwesen,deu,67,52804,,,,,,,,,alternative name
9848,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung für Internationale Beziehungen und Austausch,deu,67,52804,,,,,,,,,alternative name
9849,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Präs. (2),deu,67,52804,,,,,,,,,alternative name
9850,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Politische Bildung,deu,67,52804,,,,,,,,,alternative name
9851,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Erwachsenenbildung,deu,67,52804,,,,,,,,,alternative name
9852,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (1 6),deu,67,52804,,,,,,,,,alternative name
9853,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Jugendmedienschutz,deu,67,52804,,,,,,,,,alternative name
9854,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (1 5),deu,67,52804,,,,,,,,,alternative name
9855,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (5 14),deu,67,52804,,,,,,,,,alternative name
9856,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (1 1),deu,67,52804,,,,,,,,,alternative name
9857,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung für Geschlechtsspezifische Bildungsfragen,deu,67,52804,,,,,,,,,alternative name
9858,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Gruppe für Lehrer und Erzieherbildung,deu,67,52804,,,,,,,,,alternative name
9859,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abt. für Geschlechtsspezifische Bildungsfragen,deu,67,52804,,,,,,,,,alternative name
9860,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung (1 4),deu,67,52804,,,,,,,,,alternative name
9861,Bundesministerium für Unterricht und Kulturelle Angelegenheiten (Österreich),deu,67,52804,,,,,,,,,alternative name
9862,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung Präs. (2 5),deu,67,52804,,,,,,,,,alternative name
9863,Österreich. Bundesministerium für Unterricht und Kulturelle Angelegenheiten. Abteilung für Mädchen- und Frauenbildung,deu,67,52804,,,,,,,,,alternative name
9864,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Gesellschaftswissenschaften",deu,67,52807,,,,,,,,,alternative name
9865,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abt. (V 4)",deu,67,52807,,,,,,,,,alternative name
9866,"Österreich. Federal Ministery of Education, Science and Culture",deu,67,52807,,,,,,,,,alternative name
9867,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Studieninnovationen, Universitäre Forschungsfragen",deu,67,52807,,,,,,,,,alternative name
9868,"Bundesministerium für Bildung, Wissenschaft und Kunst (Österreich)",deu,67,52807,,,,,,,,,alternative name
9869,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Sektion (4)",deu,67,52807,,,,,,,,,alternative name
9870,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abt. Präs. Medienservice",deu,67,52807,,,,,,,,,alternative name
9871,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Medienpädagogik, Bildungsmedien",deu,67,52807,,,,,,,,,alternative name
9872,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Medienservice",deu,67,52807,,,,,,,,,alternative name
9873,"Österreich. Federal Ministery for Education, Science and Culture",deu,67,52807,,,,,,,,,alternative name
9874,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (VII 10)",deu,67,52807,,,,,,,,,alternative name
9875,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Arbeitsgruppe Erweiterte Autonomie",deu,67,52807,,,,,,,,,alternative name
9876,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Politische Bildung",deu,67,52807,,,,,,,,,alternative name
9877,"Federal Ministery of Education, Science and Culture (Österreich)",deu,67,52807,,,,,,,,,alternative name
9878,"Austrian Federal Ministry of Education, Science and Culture",deu,67,52807,,,,,,,,,alternative name
9879,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abt. Präs. (11)",deu,67,52807,,,,,,,,,alternative name
9880,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (V 4)",deu,67,52807,,,,,,,,,alternative name
9881,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Referat für Interkulturelles Lernen",deu,67,52807,,,,,,,,,alternative name
9882,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Schulpsychologie - Bildungsberatung",deu,67,52807,,,,,,,,,alternative name
9883,"Österreich. Federal Ministry of Education, Science and Culture",deu,67,52807,,,,,,,,,alternative name
9884,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Sektion Universitäten, Fachhochschulen. Abteilung Studieninnovationen, Universitäre Forschungsfragen",deu,67,52807,,,,,,,,,alternative name
9885,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abt. Präs. (9)",deu,67,52807,,,,,,,,,alternative name
9886,Österreich. Zukunftsministerium,deu,67,52807,,,,,,,,,alternative name
9887,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung Erwachsenenbildung",deu,67,52807,,,,,,,,,alternative name
9888,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (V B 5)",deu,67,52807,,,,,,,,,alternative name
9889,"Federal Ministry for Education, Science and Culture (Österreich)",deu,67,52807,,,,,,,,,alternative name
9890,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Servicestelle Politische Bildung",deu,67,52807,,,,,,,,,alternative name
9891,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Arbeitsgruppe Universitätsautonomie",deu,67,52807,,,,,,,,,alternative name
9892,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (1 3)",deu,67,52807,,,,,,,,,alternative name
9893,"Bundesministerium für Bildung, Wissenschaft und Kultur (Österreich)",deu,67,52807,,,,,,,,,alternative name
9894,Zukunftsministerium (Österreich),deu,67,52807,,,,,,,,,alternative name
9895,"Austrian Federal Ministry for Education, Science and Culture",deu,67,52807,,,,,,,,,alternative name
9896,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung für Geschlechtsspezifische Bildungsfragen",deu,67,52807,,,,,,,,,alternative name
9897,"Federal Ministry of Education, Science and Culture (Österreich)",deu,67,52807,,,,,,,,,alternative name
9898,"Bundesministerium für Wissenschaft, Bildung und Kultur (Österreich)",deu,67,52807,,,,,,,,,alternative name
9899,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (V D 12)",deu,67,52807,,,,,,,,,alternative name
9900,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kunst",deu,67,52807,,,,,,,,,alternative name
9901,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abteilung (Z 11)",deu,67,52807,,,,,,,,,alternative name
9902,"Österreich. Bundesministerium für Bildung, Wissenschaft und Kultur. Abt. (V D 14)",deu,67,52807,,,,,,,,,alternative name
9903,"Österreich. Bundesministerium für Wissenschaft, Bildung und Kultur",deu,67,52807,,,,,,,,,alternative name
9904,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abt. IA/4 EU-Kulturpolitik",deu,67,52809,,,,,,,,,alternative name
9905,"Ministère Fédéral de l'Éducation, des Arts et de la Culture (Österreich)",deu,67,52809,,,,,,,,,alternative name
9906,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung Gender Mainstreaming/Gender und Schule. Abteilung Schulbuch",deu,67,52809,,,,,,,,,alternative name
9907,"Österreich. Ministère Fédéral de l'Éducation, des Arts et de la Culture",deu,67,52809,,,,,,,,,alternative name
9908,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Präs. IT",deu,67,52809,,,,,,,,,alternative name
9909,"Federal Ministry for Education, Arts and Culture (Österreich)",deu,67,52809,,,,,,,,,alternative name
9910,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Ref. V 11c Umweltbildung",deu,67,52809,,,,,,,,,alternative name
9911,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung 2 5",deu,67,52809,,,,,,,,,alternative name
9912,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung  Schulpsychologie-Bildungsberatung",deu,67,52809,,,,,,,,,alternative name
9913,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung für Geschlechtsspezifische Bildungsfragen",deu,67,52809,,,,,,,,,alternative name
9914,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung Gender Mainstreaming  / Gender und Schule",deu,67,52809,,,,,,,,,alternative name
9915,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung V 8",deu,67,52809,,,,,,,,,alternative name
9916,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung Erwachsenenbildung",deu,67,52809,,,,,,,,,alternative name
9917,"Österreich. Bundesministerium für Unterricht und Kunst. Abteilung Schulpsychologie, Bildungsberatung",deu,67,52809,,,,,,,,,alternative name
9918,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung IV 8",deu,67,52809,,,,,,,,,alternative name
9919,"Bundesministerium für Unterricht, Kunst und Kultur (Österreich)",deu,67,52809,,,,,,,,,alternative name
9920,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Ref. I/9c Umweltbildung",deu,67,52809,,,,,,,,,alternative name
9921,"Österreich. Bundesministerium für Unterricht, Kunst und Kultur. Abteilung für EU-Kulturangelegenheiten",deu,67,52809,,,,,,,,,alternative name
9922,"Österreich. Federal Ministry for Education, Arts and Culture",deu,67,52809,,,,,,,,,alternative name
9923,Österreich. Bundesministerium für Bildung und Frauen. Abteilung II 5,deu,67,52811,,,,,,,,,alternative name
9924,Federal Ministry of Education and Women's Affairs (Österreich),deu,67,52811,,,,,,,,,alternative name
9925,"Österreich. Bundesministerium für Bildung und Frauen. Abteilung I/5, Abteilung für Diversitäts- und Sprachenpolitik; Sonderpädagogik und Inklusive Bildung",deu,67,52811,,,,,,,,,alternative name
9926,Österreich. Bundesministerium für Bildung und Frauen. Abteilung Erwachsenenbildung,deu,67,52811,,,,,,,,,alternative name
9927,Österreich. Federal Ministry of Education and Women's Affairs,deu,67,52811,,,,,,,,,alternative name
9928,Bundesministerium für Bildung und Frauen (Österreich),deu,67,52811,,,,,,,,,alternative name
9929,"Österreich. Bundesministerium für Bildung und Frauen. Ref. 1 6c, Umweltbildung",deu,67,52811,,,,,,,,,alternative name
9930,"Österreich. Bundesministerium für Bildung und Frauen. Referat 1 6c, Umweltbildung",deu,67,52811,,,,,,,,,alternative name
9931,Austrian Federal Ministry of Education and Women's Affairs,deu,67,52811,,,,,,,,,alternative name
9932,Österreich. Ministero per la Scienza e la Ricerca (-1994),deu,67,52819,,,,,,,,,alternative name
9933,Österreich. Bundesministerium für Wissenschaft und Forschung. Gruppe Hochschuleigene Planung,deu,67,52819,,,,,,,,,alternative name
9934,Österreich. Bundesministerium für Wissenschaft und Forschung. Abteilung (1 16),deu,67,52819,,,,,,,,,alternative name
9935,Österreich. Ministry for Science and Research,deu,67,52819,,,,,,,,,alternative name
9936,Bundesministerium für Wissenschaft und Forschung (Österreich),deu,67,52819,,,,,,,,,alternative name
9937,Österreich. Bundesministerium für Wissenschaft und Forschung. Abt. Präs. Organisation und Controlling,deu,67,52819,,,,,,,,,alternative name
9938,Österreich. Ministry of Science and Research,deu,67,52819,,,,,,,,,alternative name
9939,Federal Ministry for Science and Research (Österreich),deu,67,52819,,,,,,,,,alternative name
9940,Österreich. Federal Ministry of Science and Research,deu,67,52819,,,,,,,,,alternative name
9941,Ministry for Science and Research (Österreich),deu,67,52819,,,,,,,,,alternative name
9942,Österreich. Bundesministerium für Wissenschaft und Forschung. Abt. Presse und Dokumentation,deu,67,52819,,,,,,,,,alternative name
9943,"Ministero per la Scienza e la Ricerca (Österreich, -1994)",deu,67,52819,,,,,,,,,alternative name
9944,Österreichisches Bundesministerium für Wissenschaft und Forschung,deu,67,52819,,,,,,,,,alternative name
9945,Austrian Federal Ministry of Science and Research,deu,67,52819,,,,,,,,,alternative name
9946,Österreich. Bundesministerium für Wissenschaft und Forschung. Arbeitsgruppe Deregulierung des Studienrechts,deu,67,52819,,,,,,,,,alternative name
9947,Österreich. Bundesministerium für Wissenschaft und Forschung. Abt. (1 16),deu,67,52819,,,,,,,,,alternative name
9948,Österreich. Bundesministerium für Wissenschaft und Forschung. Abteilung Presse und Dokumentation,deu,67,52819,,,,,,,,,alternative name
9949,Österreich. Bundesministerium für Wissenschaft und Forschung. Abteilung (1 2),deu,67,52819,,,,,,,,,alternative name
9950,Österreich. Bundesministerium für Wissenschaft und Forschung. Abteilung Präs. Organisation und Controlling,deu,67,52819,,,,,,,,,alternative name
9951,Ministero Federale Austriaco per la Scienza e la Ricerca,deu,67,52819,,,,,,,,,alternative name
9952,"Bundesministerium für Wissenschaft, Forschung und Kunst (Österreich)",deu,67,52820,,,,,,,,,alternative name
9953,"Österreich. Bundesministerium für Wissenschaft und Forschung (1995 - 1996,Mai)",deu,67,52820,,,,,,,,,alternative name
9954,"Ministero per la Scienza e la Ricerca (Österreich, 1995 - 1996,Mai)",deu,67,52820,,,,,,,,,alternative name
9955,Ministero Federale per la Scienza e la Ricerca (Österreich),deu,67,52820,,,,,,,,,alternative name
9956,"Federal Ministry of Science, Research and Art (Österreich)",deu,67,52820,,,,,,,,,alternative name
9957,"Österreich. Ministry of Science, Research and Art",deu,67,52820,,,,,,,,,alternative name
9958,"Österreich. Bundesministerium für Wissenschaft, Forschung und Kunst. Abteilung für Photographie",deu,67,52820,,,,,,,,,alternative name
9959,"Österreich. Ministero per la Scienza e la Ricerca (1995 - 1996,Mai)",deu,67,52820,,,,,,,,,alternative name
9960,"Bundesministerium für Wissenschaft und Forschung (Österreich, 1995 - 1996,Mai)",deu,67,52820,,,,,,,,,alternative name
9961,"Ministry of Science, Research and Art (Österreich)",deu,67,52820,,,,,,,,,alternative name
9962,"Österreich. Ministry of Science, Transport and the Arts",deu,67,52824,,,,,,,,,alternative name
9963,"Bundesministerium für Wissenschaft, Verkehr und Kunst (Österreich)",deu,67,52824,,,,,,,,,alternative name
9964,"Ministry of Science, Transport and the Arts (Österreich)",deu,67,52824,,,,,,,,,alternative name
9965,"Federal Ministry of Science, Transport and the Arts (Österreich)",deu,67,52824,,,,,,,,,alternative name
9966,Ministry of Science & Transport (Österreich),deu,67,52826,,,,,,,,,alternative name
9967,Bundesministerium für Wissenschaft und Verkehr (Österreich),deu,67,52826,,,,,,,,,alternative name
9968,Österreich. Bundesministerium für Wissenschaft und Verkehr. Abteilung Gesellschaftswissenschaften,deu,67,52826,,,,,,,,,alternative name
9969,Österreich. Ministry of Science & Transport,deu,67,52826,,,,,,,,,alternative name
9970,Österreich. Bundesministerium für Wissenschaft und Verkehr. Arbeitsgruppe Unfallkostenrechnung,deu,67,52826,,,,,,,,,alternative name
9971,"Österreich. Bundesministerium für Wissenschaft, Forschung und Wirtschaft. Verwaltungsbereich Wissenschaft und Forschung",deu,67,52830,,,,,,,,,alternative name
9972,"Bundesministerium für Wissenschaft, Forschung und Wirtschaft (Österreich)",deu,67,52830,,,,,,,,,alternative name
9973,"Österreich. Bundesministerium für Wissenschaft, Forschung und Wirtschaft. Verwaltungsbereich Wirtschaft",deu,67,52830,,,,,,,,,alternative name
9974,"Österreich. Federal Ministry of Science, Research and Economy",deu,67,52830,,,,,,,,,alternative name
9975,"Österreich. Bundesministerium für Wissenschaft, Forschung und Wirtschaft. Bereich Wissenschaft und Forschung",deu,67,52830,,,,,,,,,alternative name
9976,"Federal Ministry of Science, Research and Economy (Österreich)",deu,67,52830,,,,,,,,,alternative name
9977,Republic of Kosovo,deu,67,52835,,,,,,,,,alternative name
9978,Kosovo,deu,67,52835,,,,,,,,,alternative name
9980,Austria,deu,3249,10728,,,,,,,,,Legacy name (merge)
9983,Italy,deu,3249,10750,,,,,,,,,Legacy name (merge)
9984,Technische Universität Brno,deu,67,53022,,,,,,,,,alternative name
9985,Technische Hochschule. Brünn,deu,67,53022,,,,,,,,,alternative name
9986,Vysoké Učení Technické (Brno),deu,67,53022,,,,,,,,,alternative name
9987,VUT,deu,67,53022,,,,,,,,,alternative name
9988,Vysoká Škola Technická Doktora Edvarda Beneše,deu,67,53022,,,,,,,,,alternative name
9989,Česka Vysoká Škola Technická v Brně,deu,67,53022,,,,,,,,,alternative name
9990,Vysoké Učení Technické,deu,67,53022,,,,,,,,,alternative name
9991,Technische Hochschule (Brno),deu,67,53022,,,,,,,,,alternative name
9992,Vysoká Škola Technická Eduarda Beneše,deu,67,53022,,,,,,,,,alternative name
9993,Vysoká Škola Stavitelství,deu,67,53022,,,,,,,,,alternative name
9994,Vysoká Škola Technická,deu,67,53022,,,,,,,,,alternative name
9995,Societas Scientiarum et Litterarum Gothoburgensis (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
9996,Kungl. Vetenskaps- och Vitterhets-Samhället (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
9997,Vetenskaps- och Vitterhets-Samhället (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
9998,Royal Society of Arts and Sciences in Gothenburg,deu,67,53060,,,,,,,,,alternative name
9999,Vetenskaps- och Vitterhets-Samhället i Göteborg,deu,67,53060,,,,,,,,,alternative name
10000,Regia Societas Scientiarum et Litterarum Gothoburgensis (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
10001,Society of Arts and Sciences (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
10002,Kungl. Vetenskaps- och Vitterhets-Samhället i Göteborg,deu,67,53060,,,,,,,,,alternative name
10003,Société Royale des Sciences et des Belles-Lettres (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
10004,Kungliga Vetenskaps- och Vitterhets-Samhället (Kungliga Vetenskaps- och Vitterhets-Samhället i Göteborg),deu,67,53060,,,,,,,,,alternative name
10019,Academy of Science and Letters (Helsinki),deu,67,53080,,,,,,,,,alternative name
10020,Academia Scientiarum Fennica (Helsinki),deu,67,53080,,,,,,,,,alternative name
10021,Suomen Tiedeseura. Helsinki,deu,67,53080,,,,,,,,,alternative name
10022,Finnische Akademie der Wissenschaften (Helsinki),deu,67,53080,,,,,,,,,alternative name
10023,Suomalainen Tiedeakatemia,deu,67,53080,,,,,,,,,alternative name
10024,Finnische Akademie der Wissenschaften,deu,67,53080,,,,,,,,,alternative name
10025,Academia Scientiarum Fennicae (Helsinki),deu,67,53080,,,,,,,,,alternative name
10026,Tiedeakatemia (Helsinki),deu,67,53080,,,,,,,,,alternative name
10027,Finnish Academy of Science and Letters,deu,67,53080,,,,,,,,,alternative name
10028,Finnish Academy of Science and Letters (Helsinki),deu,67,53080,,,,,,,,,alternative name
10029,Finska Vetenskaps-Societeten. Helsinki,deu,67,53080,,,,,,,,,alternative name
10030,Academia Scientiarum Fennica,deu,67,53080,,,,,,,,,alternative name
10031,Suomalainen tiedeakatemia (Helsinki),deu,67,53080,,,,,,,,,alternative name
10032,Finnish Academy of Sciences (Helsinki),deu,67,53080,,,,,,,,,alternative name
10033,Academia scientiarum Fennica (Helsinki),deu,67,53080,,,,,,,,,alternative name
10034,Académie des sciences de Finlande,deu,67,53080,,,,,,,,,alternative name
10035,Akademie der Wissenschaften (Helsinki),deu,67,53080,,,,,,,,,alternative name
10036,Finnish Academy of Sciences and Arts,deu,67,53080,,,,,,,,,alternative name
10037,University (Glasgow),deu,67,53151,,,,,,,,,alternative name
10038,Universidad de Glasgow,deu,67,53151,,,,,,,,,alternative name
10039,Universität Glasgow,deu,67,53151,,,,,,,,,alternative name
10040,Academia Glasguensis,deu,67,53151,,,,,,,,,alternative name
10041,Université de Glasgow,deu,67,53151,,,,,,,,,alternative name
10042,Universität (Glasgow),deu,67,53151,,,,,,,,,alternative name
10043,Oilthigh (Glasgow),deu,67,53151,,,,,,,,,alternative name
10044,Oilthigh (Ghlaschu),deu,67,53151,,,,,,,,,alternative name
10045,Glasgow University,deu,67,53151,,,,,,,,,alternative name
10046,Neustift,deu,67,53217,,,,,,,,,alternative name
10051,University of Manchester (Victoria University of Manchester),deu,67,54577,,,,,,,,,alternative name
10052,Manchester University (Victoria University of Manchester),deu,67,54577,,,,,,,,,alternative name
10053,Deutsche Technische Hochschule (Prag),deu,3249,33971,,,,,,,,,Legacy name (merge)
10054,K.K. Staatsrealschule im III. Bezirke (Landstraße) in Wien,deu,67,54619,,,,,,,,,alternative name
10055,Kaiserlich-Königliche Staatsrealschule im III. Bezirke (Landstraße) in Wien,deu,67,54619,,,,,,,,,alternative name
10056,K.K. Staats-Realschule im III. Bezirke (Landstraße) in Wien,deu,67,54619,,,,,,,,,alternative name
10057,Kaiserlich-Königliche Staats-Realschule im III. Bezirke (Landstraße) in Wien,deu,67,54619,,,,,,,,,alternative name
10058,Bischöfliches Seminar Vinzentinum,deu,67,54664,,,,,,,,,alternative name
10059,Bischöfliches Institut Vinzentinum,deu,67,54664,,,,,,,,,alternative name
10060,Seminar Vinzentinum Brixen,deu,67,54664,,,,,,,,,alternative name
10061,"Cambridge, Cavendish Laboratory",deu,67,54696,,,,,,,,,alternative name
10062,University of Cambridge. Cavendish Laboratory,deu,67,54696,,,,,,,,,alternative name
10063,Kaiserlich-Königliches Staats-Obergymnasium (Gmunden),deu,67,54738,,,,,,,,,alternative name
10064,Staats-Obergymnasium (Gmunden),deu,67,54738,,,,,,,,,alternative name
10065,Aristoteleio Panepistēmio,deu,67,54770,,,,,,,,,alternative name
10066,Aristoteles-Universität Thessaloniki,deu,67,54770,,,,,,,,,alternative name
10067,Aristotle University of Thessaloniki,deu,67,54770,,,,,,,,,alternative name
10068,Panepistēmion Thessalonikēs (Aristoteleion Panepistēmion Thessalonikēs),deu,67,54770,,,,,,,,,alternative name
10069,Université Aristote de Thessaloniki,deu,67,54770,,,,,,,,,alternative name
10070,Université de Thessalonique (Aristoteleion Panepistēmion Thessalonikēs),deu,67,54770,,,,,,,,,alternative name
10071,Université Aristote de Thessalonique,deu,67,54770,,,,,,,,,alternative name
10072,Aristoteleion Panepistēmion,deu,67,54770,,,,,,,,,alternative name
10073,Aristoteleio Panepistēmio tēs Thessalonikēs,deu,67,54770,,,,,,,,,alternative name
10074,Aristotelische Universität Thessaloniki,deu,67,54770,,,,,,,,,alternative name
10075,Panepistēmio Thessalonikēs,deu,67,54770,,,,,,,,,alternative name
